@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute landmarks-1 numeric
@attribute landmarks-2 numeric
@attribute landmarks-3 numeric
@attribute landmarks-4 numeric
@attribute landmarks-5 numeric
@attribute landmarks-6 numeric
@attribute landmarks-7 numeric
@attribute landmarks-8 numeric
@attribute landmarks-9 numeric
@attribute landmarks-10 numeric
@attribute landmarks-11 numeric
@attribute landmarks-12 numeric
@attribute landmarks-13 numeric
@attribute landmarks-14 numeric
@attribute landmarks-15 numeric
@attribute landmarks-16 numeric
@attribute landmarks-17 numeric
@attribute landmarks-18 numeric
@attribute landmarks-19 numeric
@attribute landmarks-20 numeric
@attribute landmarks-21 numeric
@attribute landmarks-22 numeric
@attribute landmarks-23 numeric
@attribute landmarks-24 numeric
@attribute landmarks-25 numeric
@attribute landmarks-26 numeric
@attribute landmarks-27 numeric
@attribute landmarks-28 numeric
@attribute landmarks-29 numeric
@attribute landmarks-30 numeric
@attribute landmarks-31 numeric
@attribute landmarks-32 numeric
@attribute landmarks-33 numeric
@attribute landmarks-34 numeric
@attribute landmarks-35 numeric
@attribute landmarks-36 numeric
@attribute landmarks-37 numeric
@attribute landmarks-38 numeric
@attribute landmarks-39 numeric
@attribute landmarks-40 numeric
@attribute landmarks-41 numeric
@attribute landmarks-42 numeric
@attribute landmarks-43 numeric
@attribute landmarks-44 numeric
@attribute landmarks-45 numeric
@attribute landmarks-46 numeric
@attribute landmarks-47 numeric
@attribute landmarks-48 numeric
@attribute landmarks-49 numeric
@attribute landmarks-50 numeric
@attribute landmarks-51 numeric
@attribute landmarks-52 numeric
@attribute landmarks-53 numeric
@attribute landmarks-54 numeric
@attribute landmarks-55 numeric
@attribute landmarks-56 numeric
@attribute landmarks-57 numeric
@attribute landmarks-58 numeric
@attribute landmarks-59 numeric
@attribute landmarks-60 numeric
@attribute landmarks-61 numeric
@attribute landmarks-62 numeric
@attribute landmarks-63 numeric
@attribute outputs-1 {0,1,2,3}

@data
741,'2023/10/15 21:10:02:499',3,408.01767,255.149933,-0.000011,433.843048,301.559845,-12.179933,469.694214,344.293793,-19.270407,498.484283,379.580475,-25.111547,514.213257,406.993622,-30.318611,525.223877,313.514435,-17.968128,580.954163,316.231567,-31.592405,556.129578,314.465057,-36.50629,531.800964,313.008942,-34.540676,529.142761,283.846313,-16.8666,584.213928,284.725922,-32.138222,548.115784,284.499237,-37.465057,526.035583,284.16449,-35.351353,527.17041,255.659943,-17.12756,578.053162,252.284546,-30.521152,544.192566,257.239105,-34.089325,523.578491,260.153076,-32.011681,518.655945,226.818741,-18.00996,562.634766,221.537323,-29.373947,544.541443,229.655853,-32.738083,527.295776,234.1577,-31.189749,3
742,'2023/10/15 21:10:02:551',3,415.241455,261.720245,-0.000244,438.381287,306.369659,-14.154756,473.95575,347.016876,-23.005772,500.22702,385.084869,-30.699753,513.832764,418.736755,-38.856598,527.418518,305.947662,-23.042568,575.062012,309.135315,-37.766911,548.279907,308.363739,-41.300728,526.322998,309.120483,-37.653015,530.793274,274.822327,-21.50071,577.484558,276.280975,-38.270348,540.737122,276.607666,-42.727608,522.044312,278.180267,-39.286236,527.025696,246.515274,-21.253155,571.22467,244.306046,-35.959473,537.885132,249.746445,-39.547848,519.326599,254.421356,-37.138218,516.651062,219.393295,-21.66621,556.267151,212.481918,-33.980263,537.644836,220.299942,-37.705727,521.427124,226.114166,-36.256798,3
743,'2023/10/15 21:10:02:600',3,414.822662,264.768799,-0.000373,436.163422,308.420685,-16.502594,473.133606,347.401917,-25.855934,501.54895,385.125854,-33.996258,517.178955,419.803894,-43.42284,527.784607,305.139679,-23.911226,572.651184,307.346191,-39.095501,541.332703,305.991211,-41.801517,518.656067,307.150146,-36.788887,531.314026,273.246765,-21.003138,574.078918,275.836945,-38.107372,533.733398,275.659943,-41.779388,516.25769,276.684692,-37.142162,527.217529,244.86879,-19.631594,567.798462,245.015884,-34.529331,531.24176,249.739059,-37.988415,512.828979,253.257202,-35.102413,517.140137,217.985992,-19.075697,553.648132,213.447174,-31.186485,531.516663,221.106735,-34.446354,513.786621,225.687759,-32.308201,3
744,'2023/10/15 21:10:02:676',3,416.404602,260.316772,-0.000177,433.474579,304.855194,-19.351696,467.894409,345.310028,-30.368088,494.315308,381.907227,-39.902378,508.608643,415.601349,-50.656586,528.655701,310.288513,-25.997885,569.761597,311.341675,-42.980431,538.068848,310.464447,-46.990185,514.100891,313.351868,-42.842476,533.473877,277.057526,-22.059809,571.960266,278.092682,-41.693405,529.658936,278.679474,-45.710308,511.284637,281.923309,-40.476795,530.091248,247.025803,-20.066109,564.817993,246.04512,-37.56036,525.143494,251.530701,-41.089943,506.536041,256.715149,-37.192936,520.355591,218.749985,-19.072891,551.965027,214.860352,-33.048973,526.707153,222.646744,-36.197849,508.610321,227.587982,-33.081711,3
745,'2023/10/15 21:10:02:788',3,411.91864,264.793518,-0.009948,432.372314,313.141022,-15.821199,469.57254,351.793243,-24.689798,499.771759,383.24408,-33.402302,517.756836,408.673828,-42.959526,535.960266,315.151215,-18.245113,567.089355,320.620697,-37.947144,528.123413,318.354034,-39.959782,506.843109,315.528168,-31.796642,540.145996,282.054443,-16.339947,567.971252,287.949707,-37.50795,520.937073,287.897034,-37.725708,507.664886,285.074432,-28.626625,536.973572,250.517227,-16.780489,560.902588,255.271637,-35.021542,517.240356,260.521973,-33.976879,504.417664,260.403992,-26.53726,526.975159,219.059387,-18.183216,550.672119,222.330765,-31.706497,521.523193,231.567657,-30.934914,505.125824,232.093964,-24.42911,3
746,'2023/10/15 21:10:02:864',3,415.457275,265.911621,-0.008738,434.69986,315.159485,-14.497803,470.629608,355.35376,-23.34782,499.380157,385.734406,-32.488731,515.660461,408.996277,-42.552971,539.233887,322.672516,-17.112263,561.006897,327.1427,-37.775013,520.768982,321.835663,-38.925762,500.025848,317.279907,-29.879713,543.741028,288.718597,-16.374662,563.086426,292.561584,-38.598408,516.791992,289.711609,-37.778019,504.703186,286.351135,-28.289921,540.484924,255.770599,-18.154537,557.762146,258.988251,-37.40136,514.675293,261.989075,-35.136539,503.322906,261.325836,-27.190313,530.021057,223.228027,-20.768713,549.640259,224.867569,-34.592392,520.996704,232.403275,-32.823418,506.293121,232.561935,-25.888178,3
747,'2023/10/15 21:10:02:919',3,415.857697,266.431061,-0.013364,432.799347,315.901184,-13.228398,466.425568,355.567444,-21.360729,494.416809,382.844208,-30.149443,511.785492,405.952942,-39.328285,537.812927,327.759094,-14.160147,553.360352,330.946564,-33.564503,518.037109,324.582886,-34.382252,501.23941,320.467712,-26.915424,542.427856,294.057465,-14.321482,552.333496,298.337189,-35.864861,510.010468,294.486633,-34.101307,500.533447,291.765259,-25.535355,539.509644,260.931488,-17.070749,547.409912,264.765228,-35.943115,506.393829,266.295227,-31.390188,497.14267,264.875336,-22.999607,529.572632,227.643906,-20.745752,542.350342,229.633881,-33.992752,514.140686,236.402802,-30.225571,501.310181,235.984421,-22.761198,3
748,'2023/10/15 21:10:02:972',3,413.411713,267.61261,-0.012446,431.888519,318.504578,-12.639457,468.714661,359.545288,-21.681986,499.509674,389.103912,-31.667723,518.025452,412.884033,-42.07922,532.644897,321.997131,-14.588152,551.122192,334.478271,-34.363014,516.483887,332.437225,-34.395939,501.470306,329.324371,-26.09708,536.131104,287.809509,-16.136927,549.045349,305.303864,-39.513138,506.569427,303.636566,-37.989227,498.175262,297.797424,-29.180935,532.483459,254.838684,-20.112961,544.879211,272.198822,-41.207859,504.650787,274.374817,-36.809383,496.154694,268.723785,-28.294823,522.197571,222.27858,-24.760237,538.235535,235.202484,-40.11562,511.193848,243.96286,-36.343472,499.368958,240.66745,-28.61628,3
749,'2023/10/15 21:10:03:110',3,415.173248,263.6362,-0.010324,430.777557,315.515442,-13.717413,464.583282,357.348419,-23.216261,495.179749,388.253448,-33.581539,515.907288,412.236603,-44.553314,529.382324,326.057617,-17.152699,538.773071,340.82962,-38.164921,505.378693,337.271362,-38.168587,492.157806,331.798981,-29.203505,534.823486,291.522522,-18.396929,539.330261,309.26001,-41.980759,500.050842,306.831757,-40.068329,493.754456,300.519714,-31.146296,532.531311,257.273865,-22.224419,537.907471,273.915131,-43.999233,500.680847,275.329498,-39.743092,494.154205,269.931488,-31.291878,523.175537,223.332245,-26.777702,535.193665,234.258301,-43.090927,510.182159,242.04483,-39.48193,499.926636,239.689346,-31.550615,3
750,'2023/10/15 21:10:03:111',3,420.895233,263.767395,-0.011986,435.997406,315.832428,-13.608669,469.807831,358.802643,-24.197475,498.958649,388.656464,-35.842953,517.831299,409.375671,-47.650024,538.431213,326.17749,-18.634804,542.338196,345.639954,-41.332062,507.266754,344.613098,-40.962399,493.226166,339.163147,-31.393745,542.685608,290.579315,-21.102451,539.264954,314.195892,-46.928421,496.878937,313.969513,-43.862217,490.686859,307.135406,-33.866318,538.462036,255.28862,-26.350191,535.909241,277.722992,-50.685249,495.842896,280.801544,-44.596977,489.840942,274.679962,-34.728481,527.008362,220.964111,-32.360264,532.759888,236.233948,-50.274788,504.766571,245.948898,-45.119984,494.018097,243.459579,-36.115711,3
751,'2023/10/15 21:10:03:218',3,422.304291,264.150787,-0.018136,441.427704,318.911774,-11.734912,476.098297,361.415955,-21.20437,504.851135,392.562622,-32.259312,523.721436,412.656219,-42.733288,544.298401,325.383667,-20.354298,533.600891,352.027771,-43.77153,493.512329,348.313965,-38.217854,482.625488,336.342468,-23.970901,547.349548,290.485291,-23.793772,530.753113,318.587616,-49.168278,486.802551,316.963867,-41.03326,485.431152,305.631378,-27.788431,542.098999,255.126511,-30.15538,527.324402,281.860962,-53.633583,486.593964,284.139252,-43.323666,485.240265,274.507721,-30.974461,528.455017,220.897079,-37.206627,526.742004,238.795395,-55.994854,496.146088,247.768753,-50.14576,485.687531,241.730728,-40.509075,3
752,'2023/10/15 21:10:03:276',3,426.426697,269.105194,-0.015401,446.626221,321.700073,-9.048637,483.326538,362.076111,-18.001293,512.249817,392.988037,-28.846025,531.975647,417.459381,-38.951412,548.755066,320.957947,-19.892403,531.990356,346.531647,-42.986477,492.63327,343.853058,-37.072773,482.776642,333.275085,-22.877546,550.516235,286.421326,-24.375059,527.838379,315.322113,-48.720299,485.291931,315.973206,-39.090179,484.980164,306.42392,-25.415966,543.929932,252.079956,-31.612543,524.071838,279.903625,-53.363548,485.211578,284.582794,-40.760288,485.557007,276.441223,-27.666664,528.547729,219.215637,-39.566017,524.440491,238.291702,-57.318199,496.458923,248.485275,-50.877426,488.293823,242.95665,-41.473862,3
753,'2023/10/15 21:10:03:331',3,419.697327,270.088531,-0.014863,442.46524,322.922699,-9.600073,481.243317,362.555786,-19.249739,511.593964,393.218323,-30.777416,532.72168,417.781677,-42.076214,544.981201,320.045319,-20.047367,532.053467,348.984314,-43.728931,492.319977,347.679382,-38.349186,481.884125,337.03009,-24.246225,546.227295,285.187592,-24.360189,527.983459,318.474854,-49.015545,485.620239,319.262695,-39.18211,485.170288,307.863251,-25.357443,539.209534,251.041336,-31.465918,524.312195,283.014862,-53.801605,486.027313,287.167389,-41.266277,486.115387,276.565308,-28.254648,523.78418,218.593552,-39.204216,523.258911,240.701248,-57.277187,496.695679,251.113831,-50.39624,489.174988,244.154434,-40.627205,3
754,'2023/10/15 21:10:03:384',3,411.895844,267.875977,-0.016478,436.595673,321.983063,-10.393436,476.424805,363.956421,-19.989002,507.062622,392.63324,-31.518673,526.179993,409.432068,-42.239643,546.499146,321.967133,-17.593908,538.149475,352.131409,-41.830235,494.696411,348.917908,-35.879501,483.309357,337.056213,-20.594351,547.177734,286.743164,-22.042658,532.257263,319.747162,-47.767632,485.918213,319.151428,-38.723442,485.913696,307.228241,-24.82461,539.539978,251.795166,-29.57123,526.210022,284.18689,-53.519787,484.558777,287.917236,-41.759853,485.312866,276.641663,-28.523537,523.787109,218.268661,-37.628735,523.51355,241.517242,-56.191544,494.749237,253.1689,-48.603157,487.928802,246.774979,-37.692497,3
755,'2023/10/15 21:10:03:438',3,413.145264,267.710693,-0.016194,436.92865,321.194366,-10.290206,477.320404,363.730408,-20.538263,507.530426,393.004028,-32.848637,525.699097,411.56369,-44.366241,548.989502,322.795837,-17.204077,542.200623,352.543457,-41.361008,498.788239,349.95752,-36.325191,486.374054,339.310394,-21.971935,549.641785,287.198425,-22.015806,534.686707,320.493469,-48.186161,486.558105,319.961548,-39.574383,485.348938,307.999786,-25.929461,541.70105,251.66037,-29.866491,527.163513,284.327454,-54.323452,483.518677,287.967224,-42.295494,483.690674,276.393829,-28.813614,525.433777,217.376221,-38.242786,523.047241,240.986755,-56.549259,492.333405,253.048904,-47.923687,485.327179,246.501556,-36.301826,3
756,'2023/10/15 21:10:03:547',3,406.936676,264.134125,-0.015608,432.278961,318.357788,-8.522686,472.65332,360.877197,-17.686634,504.083527,389.930817,-29.10404,522.623901,407.067078,-39.995411,542.831604,321.380768,-12.663986,543.183777,357.135529,-35.466022,499.887756,354.062103,-31.66325,486.934143,341.944153,-17.744209,542.929138,286.987183,-18.230547,538.400696,325.076691,-42.792553,489.847748,322.300995,-36.181355,486.448425,307.836243,-23.787615,535.105469,251.959167,-26.648111,532.142334,289.245056,-50.097862,486.912811,289.428894,-41.343243,483.844452,275.309387,-29.999315,519.780396,217.71431,-35.45097,524.026245,245.656265,-52.864849,493.782196,255.861633,-45.666302,486.061798,247.209503,-34.801327,3
757,'2023/10/15 21:10:03:657',3,406.764069,260.791779,-0.016012,433.466248,316.994415,-2.410677,472.727783,358.662231,-8.554524,502.760651,389.080536,-17.867075,520.811218,404.361572,-26.9,542.618896,321.67804,-4.928431,545.621582,363.699615,-26.726704,502.674591,360.409943,-25.173382,488.853394,344.795929,-12.3466,543.983398,290.336029,-12.661488,545.98761,334.716217,-35.352413,497.005951,330.168823,-30.194067,488.952728,312.014496,-18.28681,537.500061,257.497711,-22.803572,542.417419,301.181793,-43.977497,496.467957,299.255371,-36.700008,488.882141,282.895691,-26.222328,522.543945,224.464172,-33.029491,534.482483,258.603577,-48.499413,504.910187,267.245605,-42.523518,493.663422,255.868179,-32.732159,3
758,'2023/10/15 21:10:03:713',3,397.268219,257.563324,-0.012462,429.538879,318.634918,2.351437,473.972321,355.50766,-0.116281,510.467896,384.635071,-6.976145,535.21936,398.710876,-14.136603,548.343872,322.511414,5.374402,553.593933,372.036102,-16.744562,509.841675,367.90271,-16.787605,495.700256,349.090973,-3.20579,549.90033,293.099731,-4.182407,556.379944,344.853058,-27.078236,503.46405,338.609833,-23.167641,493.945251,315.529602,-9.614663,544.031555,261.539673,-16.297676,552.488708,312.550995,-37.269001,501.156464,307.706329,-31.582232,491.144867,286.266144,-20.59462,530.45282,229.07402,-28.249424,542.058472,272.387268,-43.544724,506.650604,278.567047,-38.197956,492.56015,260.62851,-27.760851,3
759,'2023/10/15 21:10:03:766',3,399.23645,253.5327,-0.010175,433.116241,315.51593,3.161267,478.759277,352.590942,1.501672,516.168762,381.662109,-4.578303,542.333069,397.453583,-10.584894,552.481934,321.864166,6.063291,553.657715,373.560425,-16.349258,507.562134,367.703522,-15.448204,493.133362,347.085541,-1.059992,553.837708,292.539551,-3.764287,556.383362,344.927216,-26.634907,501.509125,336.916687,-21.967815,492.012177,312.98465,-8.05396,548.046936,260.635315,-16.32633,552.38324,311.489319,-37.090599,499.08551,304.9487,-31.168385,489.324036,282.580841,-20.196569,534.336975,227.518082,-28.637243,542.241333,270.594604,-43.963192,504.632843,275.664612,-38.946823,490.529083,256.93042,-28.892517,3
760,'2023/10/15 21:10:03:817',3,402.084564,255.235504,-0.006228,434.79425,316.708649,0.372388,481.184875,353.832001,-2.768915,517.454041,381.982269,-9.557803,542.385559,401.707397,-15.592739,554.607178,324.93277,-0.542121,553.447327,375.064331,-24.337439,504.752197,368.282471,-22.76543,488.327759,346.350464,-9.053616,554.240784,295.092682,-9.351103,555.038757,344.258301,-33.979168,499.499329,337.277893,-28.115147,489.536621,314.399567,-13.889236,547.35199,262.396667,-21.255075,550.30249,308.152252,-43.58606,496.695892,304.585907,-36.064827,487.195404,283.592377,-23.956587,532.363342,227.723312,-33.013771,541.346558,265.797119,-50.261242,504.074219,273.471344,-45.943371,489.568481,256.761597,-36.332794,3
761,'2023/10/15 21:10:03:910',3,400.309906,255.332581,-0.008844,434.298553,314.50116,0.406477,481.527069,352.967316,-2.734405,517.78009,382.030457,-9.406019,541.76239,400.888336,-15.036314,555.343811,321.493774,0.576296,555.918762,371.60614,-22.653519,505.611908,365.07135,-20.732103,488.614075,344.016785,-5.933994,553.65686,292.477722,-8.097234,556.172913,343.415588,-32.792847,498.386292,337.035614,-26.422058,487.551239,314.198242,-10.750152,545.341125,260.968323,-19.715221,550.028564,309.671875,-42.18882,495.33371,306.423126,-34.329803,485.113373,285.410461,-21.36799,528.939697,228.523102,-31.220089,538.912598,268.672882,-47.612766,501.851227,277.070557,-41.707832,487.683014,260.70874,-30.440109,3
762,'2023/10/15 21:10:04:038',3,405.242859,259.048981,-0.004951,431.382874,318.745117,-6.052694,475.012604,363.906982,-14.790051,508.42157,392.392731,-25.816303,531.215515,410.725555,-35.746456,551.15271,324.376373,-11.719797,545.668091,372.377411,-36.508461,496.949005,368.302582,-31.932016,479.048615,351.886169,-15.361824,548.925598,289.81369,-18.676325,540.526794,342.151154,-44.434795,487.383545,339.770966,-36.88512,477.681915,321.636871,-22.83955,538.236084,255.843018,-28.870398,535.120789,304.356567,-53.220612,485.791687,304.741821,-44.472786,475.906342,287.168304,-32.444408,520.156128,222.959274,-39.279636,523.039856,260.484619,-56.718224,490.41745,272.904938,-49.82003,478.596924,262.973053,-39.123272,3
763,'2023/10/15 21:10:04:640',3,379.0979,261.936249,-0.000567,393.485901,334.300232,-13.980606,429.577026,376.949371,-28.514627,463.920349,406.252502,-43.338158,496.532379,417.430511,-58.497986,485.896759,347.275299,-37.41568,511.211792,364.738251,-64.326286,501.005646,365.010132,-69.763466,490.060699,360.602417,-64.312042,491.011108,310.406403,-40.688652,519.264709,325.449921,-68.509972,501.631256,328.8815,-70.10244,491.485504,325.176697,-62.990082,488.485779,272.929749,-45.892582,514.305664,285.758453,-71.656021,499.44635,293.488129,-72.867371,490.736511,293.077942,-67.525925,480.404999,237.864319,-51.398418,506.006134,245.225784,-73.866516,497.684265,257.410156,-77.897163,489.752869,263.016266,-75.725899,3
764,'2023/10/15 21:10:04:770',3,394.531616,263.786926,-0.006517,410.860168,318.047638,-15.964386,457.913116,361.566315,-22.244631,499.959808,394.651581,-29.493179,528.481995,427.890076,-35.907471,527.723267,345.433014,-6.468221,535.241699,359.889648,-29.242769,501.463348,347.975006,-30.743063,488.155273,340.234161,-20.993538,535.06543,311.892029,-7.256183,537.001709,323.335175,-35.012329,493.506042,313.327667,-34.950497,488.771271,310.137421,-21.992756,534.712219,278.358948,-11.97105,535.297607,287.066925,-37.000401,494.227844,284.031464,-33.992725,489.219818,282.840668,-22.25061,527.34729,245.324326,-17.905161,531.391724,250.259964,-38.144478,501.142944,254.635803,-36.001648,493.231171,253.973938,-25.999451,3
765,'2023/10/15 21:10:04:875',3,392.360443,268.711151,-0.000786,405.377228,324.944519,-19.297886,437.264252,368.083008,-29.614727,470.289856,412.812958,-38.43515,493.424164,450.567108,-47.17305,501.487305,323.776794,-23.321815,536.549927,342.598907,-33.420437,527.163147,352.247528,-31.35833,513.544006,358.451385,-24.5063,517.766907,290.807465,-18.137777,551.07843,306.983307,-29.641371,534.90033,320.402954,-28.969587,522.065918,326.799835,-23.981718,523.125183,261.875275,-15.156502,557.201904,271.431366,-26.184029,545.197876,286.198486,-28.215757,533.131165,295.450043,-26.46278,521.229614,236.717606,-13.359051,555.55603,234.996887,-23.443781,550.551208,246.292038,-27.362514,538.953186,256.480804,-27.262438,3
766,'2023/10/15 21:10:05:005',3,403.941345,270.514435,-0.001283,423.501038,322.430481,-19.285322,466.586639,367.207733,-29.72551,497.770142,410.529205,-38.558189,516.477783,456.960663,-48.837284,525.025452,317.647491,-26.043818,563.599304,326.956024,-44.495758,523.768127,323.922516,-44.19891,501.630981,320.861298,-33.752361,531.495789,280.996521,-21.795538,569.976501,296.655762,-41.115139,522.567322,294.437378,-40.191071,508.138489,288.089874,-29.904015,530.07666,248.395935,-19.696705,567.197083,262.147522,-36.528423,523.306946,266.470764,-35.769493,507.14035,263.665802,-28.215521,521.601563,217.116257,-18.623302,556.326599,227.546295,-32.73605,527.980591,236.988205,-33.483875,510.763672,235.492142,-27.981565,3
767,'2023/10/15 21:10:05:006',3,420.700562,271.420837,0.000035,440.035767,319.624817,-17.559114,478.468384,364.778992,-27.755657,506.834442,408.899414,-35.951622,519.704346,455.890625,-45.198124,535.005432,318.864319,-26.516756,572.428162,314.370728,-37.706532,542.965149,311.496887,-38.60619,519.641235,314.350159,-34.947655,538.116455,280.161987,-21.616539,574.061218,280.590454,-35.648041,534.261597,280.211365,-36.046623,512.47821,282.877319,-31.290737,534.062195,246.571976,-18.130186,567.665405,245.67157,-30.779448,528.694275,248.990646,-29.851816,505.512726,253.08403,-25.157139,524.708069,217.498306,-15.763529,559.566345,209.545242,-25.387472,547.445557,212.647476,-26.274036,537.498352,214.701599,-23.657406,3
768,'2023/10/15 21:10:05:058',3,425.718903,267.941956,0.000008,441.247314,316.177338,-19.735344,475.896118,362.580719,-31.202505,503.575378,408.339691,-39.516197,517.556946,459.724518,-48.834297,536.269592,319.765442,-31.954378,568.98761,310.967316,-43.465302,543.683289,308.40506,-44.379639,523.573486,312.965179,-40.680973,541.326233,281.155243,-24.992058,575.375122,278.36554,-38.393276,542.862915,279.503052,-37.4482,523.664185,284.938324,-32.197525,538.470459,248.409531,-19.328875,570.148132,244.916733,-31.067226,537.866882,248.473602,-29.086887,517.178467,254.490204,-24.152407,530.041443,220.462448,-14.891947,562.882446,209.647705,-23.382183,551.310852,210.975983,-23.442604,539.317261,212.711853,-20.798615,3
769,'2023/10/15 21:10:05:174',3,422.946747,262.641022,0.000471,437.199066,311.287415,-19.956841,473.573395,359.184418,-31.587601,502.477844,406.726379,-40.338142,517.668335,463.386414,-50.449028,529.790039,316.555603,-31.689613,571.728027,315.044739,-42.719631,555.426819,315.974518,-42.380577,540.004333,323.87851,-37.868649,538.617554,280.035004,-24.217369,580.903442,281.349823,-37.688118,550.543579,282.962067,-36.077454,530.434631,289.161163,-30.513597,540.423889,249.528198,-17.96998,577.421204,247.863312,-29.883631,545.375854,250.868225,-27.613678,523.990295,256.45871,-22.686777,536.104553,223.317108,-12.786636,571.036499,216.152191,-21.263407,552.101135,220.150818,-20.651432,533.573669,222.973709,-17.37775,3
770,'2023/10/15 21:10:06:548',3,409.860657,263.056641,-0.001085,429.313263,310.841095,-7.794812,460.153442,357.139618,-11.530279,490.907715,399.686066,-15.319247,507.69223,431.226868,-19.387594,523.315125,309.409912,-5.517723,574.11908,323.261078,-16.11941,552.490845,326.584595,-23.365509,536.937073,327.800476,-24.673431,530.412964,278.427399,-5.820465,580.70929,286.910217,-21.550138,539.326416,289.910309,-31.400965,513.707825,290.214813,-31.825008,532.514038,247.019684,-7.215579,581.586914,250.619781,-20.895641,542.63501,257.337189,-26.794037,516.04303,260.748413,-25.550529,529.304871,214.35643,-9.05101,578.570923,211.206879,-18.331079,558.745239,219.821869,-20.739269,534.714417,225.775955,-18.138563,3
771,'2023/10/15 21:10:06:616',3,399.809998,247.83757,-0.00119,413.872925,301.072571,-13.931438,451.172028,348.712006,-20.724073,485.929993,387.064606,-26.602829,505.773346,412.298615,-32.683231,521.598511,300.696594,-14.464233,568.716736,307.154877,-27.495722,536.710144,307.95578,-30.972372,511.083466,307.277069,-27.075047,528.375,263.58606,-12.348873,572.66449,271.746918,-26.862795,531.474243,274.146942,-33.03611,509.114319,274.498444,-31.260111,527.270569,228.724854,-11.927181,572.308533,233.280243,-25.138826,535.448181,240.746368,-30.224503,513.25824,244.740173,-28.689295,519.923035,195.64003,-12.362322,559.353088,191.912506,-23.231688,545.451599,202.698364,-27.05294,533.488708,211.653046,-25.442287,3
772,'2023/10/15 21:10:06:670',3,403.382507,244.896072,-0.000957,417.031372,297.538971,-13.015276,452.774109,344.710541,-18.600407,486.50647,382.09668,-23.447666,504.916412,408.074707,-28.256233,525.359558,300.105164,-10.552877,570.933411,303.521454,-24.077974,536.839661,302.941162,-28.163605,512.108459,302.045105,-24.002295,531.858276,264.712646,-8.83755,572.466431,270.619751,-24.876604,527.089478,271.297699,-32.053272,505.131226,270.995697,-29.761303,531.372437,230.565887,-8.892957,571.607788,233.467209,-23.248043,529.199219,239.060181,-28.3018,506.829651,241.343582,-25.764555,524.640991,196.83107,-9.767139,561.460022,194.27388,-20.974764,542.067383,203.90892,-23.930935,527.894531,209.71936,-20.785734,3
773,'2023/10/15 21:10:06:777',3,402.479553,244.495026,-0.001009,414.523834,297.334534,-13.224258,451.205383,344.458435,-18.632832,487.061829,380.473114,-23.251125,507.5784,404.934998,-27.791309,523.877747,303.008148,-9.940561,569.612366,307.281891,-22.812529,535.789124,306.796082,-26.805674,511.240814,305.842621,-23.20233,530.837891,267.507477,-8.243028,571.31604,273.35556,-23.966984,525.578491,273.845795,-31.270876,503.596069,273.738617,-29.372515,530.824219,233.031418,-8.361837,570.655029,235.988358,-22.63184,527.74707,241.240936,-27.887041,505.42868,243.544556,-25.655521,524.395142,198.98761,-9.332016,559.440613,196.704544,-20.615515,537.459351,206.394501,-23.556122,521.469604,212.411301,-20.458464,3
774,'2023/10/15 21:10:06:883',3,398.886902,247.120728,-0.001011,409.526215,299.899323,-13.854038,447.047089,348.750397,-20.255877,483.773712,385.402313,-25.785786,504.971588,409.218842,-31.024048,520.739807,309.45639,-11.997452,568.93219,315.303101,-24.327082,536.583557,316.770752,-29.190151,510.876343,317.625885,-27.585825,528.174744,272.603729,-10.256068,569.768616,277.947174,-25.572706,525.481201,279.898651,-32.959457,503.371399,281.669159,-32.001308,528.241577,236.801926,-10.305393,568.666077,238.830231,-24.373468,526.732056,245.551102,-29.751532,504.707001,249.957321,-28.140873,521.993591,201.634369,-11.261671,555.969604,198.411743,-22.890512,532.522644,209.176819,-26.242367,515.777954,217.1595,-23.734125,3
775,'2023/10/15 21:10:06:933',3,405.356903,246.432678,-0.000895,418.377106,297.86731,-11.749139,456.607422,342.522217,-16.7717,493.147827,374.991089,-21.164413,514.062866,394.91687,-25.350771,519.182312,303.966278,-9.526196,563.121338,310.422241,-21.138483,533.538025,314.192505,-25.732996,513.409241,315.282471,-23.785728,526.027283,270.175568,-8.937608,565.309021,276.272644,-23.60939,523.806152,281.383911,-31.323883,504.875946,282.353577,-30.647495,525.825012,236.248047,-9.980968,564.003418,239.238007,-23.520031,524.76178,248.354507,-29.180082,505.167053,251.741364,-28.059422,518.73053,202.233185,-11.784504,551.165771,201.426529,-22.971094,528.629822,213.126419,-26.070103,511.974152,219.378342,-23.610853,3
776,'2023/10/15 21:10:07:050',3,402.747345,247.80452,-0.001306,422.229431,296.356812,-12.085916,464.628784,335.767944,-17.143753,502.84314,365.314209,-22.055485,526.216614,385.484863,-27.349422,521.774963,295.210999,-6.325418,566.556335,300.199249,-23.29911,532.239502,302.79892,-32.661392,507.108032,302.601166,-31.569056,525.028625,264.576416,-6.038223,568.235718,265.689728,-25.883448,520.694946,269.754059,-35.976776,495.514374,268.712891,-33.454578,522.164368,233.701599,-8.064232,562.038208,231.01944,-25.491673,518.784485,240.260803,-33.155712,494.537415,242.598923,-30.84586,513.150879,202.504822,-10.845041,548.971924,197.353699,-23.953951,525.749634,209.133255,-28.280701,504.889557,215.110291,-25.32478,3
