@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute landmarks-1 numeric
@attribute landmarks-2 numeric
@attribute landmarks-3 numeric
@attribute landmarks-4 numeric
@attribute landmarks-5 numeric
@attribute landmarks-6 numeric
@attribute landmarks-7 numeric
@attribute landmarks-8 numeric
@attribute landmarks-9 numeric
@attribute landmarks-10 numeric
@attribute landmarks-11 numeric
@attribute landmarks-12 numeric
@attribute landmarks-13 numeric
@attribute landmarks-14 numeric
@attribute landmarks-15 numeric
@attribute landmarks-16 numeric
@attribute landmarks-17 numeric
@attribute landmarks-18 numeric
@attribute landmarks-19 numeric
@attribute landmarks-20 numeric
@attribute landmarks-21 numeric
@attribute landmarks-22 numeric
@attribute landmarks-23 numeric
@attribute landmarks-24 numeric
@attribute landmarks-25 numeric
@attribute landmarks-26 numeric
@attribute landmarks-27 numeric
@attribute landmarks-28 numeric
@attribute landmarks-29 numeric
@attribute landmarks-30 numeric
@attribute landmarks-31 numeric
@attribute landmarks-32 numeric
@attribute landmarks-33 numeric
@attribute landmarks-34 numeric
@attribute landmarks-35 numeric
@attribute landmarks-36 numeric
@attribute landmarks-37 numeric
@attribute landmarks-38 numeric
@attribute landmarks-39 numeric
@attribute landmarks-40 numeric
@attribute landmarks-41 numeric
@attribute landmarks-42 numeric
@attribute landmarks-43 numeric
@attribute landmarks-44 numeric
@attribute landmarks-45 numeric
@attribute landmarks-46 numeric
@attribute landmarks-47 numeric
@attribute landmarks-48 numeric
@attribute landmarks-49 numeric
@attribute landmarks-50 numeric
@attribute landmarks-51 numeric
@attribute landmarks-52 numeric
@attribute landmarks-53 numeric
@attribute landmarks-54 numeric
@attribute landmarks-55 numeric
@attribute landmarks-56 numeric
@attribute landmarks-57 numeric
@attribute landmarks-58 numeric
@attribute landmarks-59 numeric
@attribute landmarks-60 numeric
@attribute landmarks-61 numeric
@attribute landmarks-62 numeric
@attribute landmarks-63 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
105,'2023/10/21 14:52:43:554',3,437.17276,501.40033,0.000414,428.14502,443.86673,24.080019,432.764679,393.232635,25.318796,442.060425,352.638428,22.338161,444.408508,322.042023,19.528284,387.998627,362.876831,-1.622975,451.063293,314.486572,8.947946,473.072235,319.985138,22.870821,474.640961,326.004761,28.858347,397.421783,376.695587,-16.420885,476.996368,334.968719,-5.508643,484.661133,359.184357,9.475632,470.099487,372.538788,12.802687,418.263977,394.93576,-28.143631,493.220001,357.140564,-16.136122,494.628815,384.223053,-2.267309,478.01413,398.151367,-0.565889,445.451294,414.357056,-38.74234,501.792053,383.830383,-26.079847,500.482941,405.36911,-14.347399,484.870392,419.287506,-11.599916,3
106,'2023/10/21 14:52:43:880',3,461.517853,490.241608,-0.000344,470.519958,442.505219,18.622799,463.560272,408.027466,25.630501,462.567963,378.093567,28.155106,463.628143,349.934601,32.091759,406.423126,387.666656,21.556864,434.784668,345.734528,23.199083,454.569336,325.820068,23.285923,466.129791,307.794434,22.332233,401.888092,392.027679,9.358721,458.81015,353.849701,9.396863,478.003082,384.907013,6.593823,474.136963,403.908783,3.112586,407.188751,395.51532,-1.957868,462.912872,361.780121,-1.52461,479.396393,392.474365,0.538967,473.905884,410.533783,0.155982,416.911896,396.764862,-12.143183,453.519226,367.569824,-11.195356,466.509766,383.716278,-7.83995,461.968231,395.259644,-7.480617,3
107,'2023/10/21 14:52:44:490',3,461.111542,489.62326,-0.000669,470.874451,441.916443,18.424572,464.670929,407.769012,25.279661,464.279358,378.530609,27.534615,465.794006,350.212128,31.263025,407.225616,386.547089,22.178547,435.932343,344.572662,23.624216,454.407196,323.763824,23.665785,465.118103,304.943024,22.888613,401.900452,390.854156,9.725782,459.476318,352.289551,9.278504,479.106445,383.937592,6.468571,474.905121,403.259094,3.556121,405.944244,394.61911,-1.98554,462.345856,362.03363,-2.193745,478.951843,393.447906,0.12067,472.826263,411.592834,0.403491,414.401337,396.356842,-12.647417,452.523041,370.420715,-11.897284,465.702576,390.929779,-8.318542,460.37262,405.728424,-7.506608,3
108,'2023/10/21 14:52:44:494',3,465.093719,493.053802,-0.001207,477.951355,443.593781,17.77272,473.571838,409.535126,23.834991,474.469727,377.013916,24.579897,483.252258,344.275421,25.850164,425.558105,385.123199,23.513948,447.000366,348.000366,24.292322,462.844055,327.681793,24.044836,472.082367,311.50293,23.769726,416.191956,389.937225,11.543178,461.753113,357.459991,10.326594,484.833405,376.980011,5.699849,490.827606,391.656982,2.361387,414.749115,396.631989,0.235056,469.481567,373.617157,-0.179645,489.866272,406.276428,-0.440256,489.402649,427.358765,-0.757417,418.434296,401.764374,-10.059204,460.444794,383.664154,-9.13098,476.210999,403.342773,-7.594976,473.083069,417.393188,-6.550119,3
109,'2023/10/21 14:52:45:106',3,463.388641,496.488617,-0.000546,476.123077,448.075287,19.833086,474.038269,413.03714,26.130545,477.986237,379.931824,27.334784,489.456909,344.865173,29.193277,421.937347,386.958923,20.445761,449.842041,347.009888,21.829754,468.07196,327.983459,22.175854,479.128876,311.663849,21.668243,415.832245,392.874268,7.695151,473.477417,358.901855,9.008521,492.887146,384.358826,5.922215,492.026825,400.601868,0.542177,420.576324,400.10849,-3.716724,481.935028,371.562408,-1.218634,495.805359,403.037018,0.076924,489.435455,421.992279,-2.537879,430.329285,406.206909,-13.916471,476.375031,382.620026,-9.549577,486.669159,399.979095,-5.71369,477.917877,410.346558,-5.949539,3
110,'2023/10/21 14:52:45:108',3,456.705292,504.239349,0.000108,465.039856,458.420105,25.316547,464.143646,418.061646,31.100607,469.381195,386.033386,31.095234,474.735046,359.067383,30.814426,408.505371,380.045624,15.215723,452.67276,333.821014,19.15626,476.159698,317.535736,23.427608,489.079956,303.757751,24.947096,408.715454,385.800629,-0.590212,477.699463,346.461517,4.024413,487.476868,373.055481,8.205042,475.965088,388.962646,5.94003,422.771149,395.284851,-14.133708,491.319458,359.020233,-8.369958,497.489197,387.851593,-0.800922,484.471375,403.492798,-1.492611,443.775604,407.003815,-26.152134,496.953735,379.498169,-18.589174,501.712982,403.717804,-10.684562,489.487183,419.388184,-10.457224,3
111,'2023/10/21 14:52:45:746',3,457.268951,501.519012,-0.000172,462.559326,448.653839,26.099628,462.760132,404.339294,30.589361,469.512482,369.180298,29.480127,476.127716,340.974884,27.983967,406.826813,374.488007,10.092018,448.589508,322.898773,13.83202,474.446503,307.753082,19.475317,487.765015,301.020447,21.883688,409.215759,382.653931,-5.877182,479.385376,338.543488,0.003869,495.803619,363.685608,8.794143,486.011627,382.976105,9.390989,424.850464,394.609894,-19.499828,493.877472,354.089142,-12.242359,506.280426,381.691467,-1.079489,494.365051,399.351501,0.180233,447.481384,408.745758,-31.59721,500.108429,377.710815,-22.452894,509.475708,399.877289,-12.098677,498.994263,416.320007,-10.055718,3
112,'2023/10/21 14:52:45:747',3,454.823822,499.622589,-0.000162,453.832764,443.615387,25.683746,453.475037,398.803284,30.418571,459.555206,362.273285,29.931211,463.992981,332.821075,29.333839,405.532623,370.053253,8.033072,453.672577,320.525208,13.645208,477.394196,309.154755,21.41811,487.790619,303.991028,24.888262,410.008698,379.386749,-7.487765,483.971497,338.614258,-0.007762,495.609558,365.35672,9.701717,483.485992,384.616577,10.732286,426.946838,392.814301,-20.447731,498.20459,355.608612,-11.824799,505.796387,383.979462,-1.062649,492.390533,401.447418,-0.272961,450.705139,407.891907,-31.947874,503.697662,378.679749,-22.607784,509.311646,401.122986,-13.022854,497.855225,417.251648,-11.369775,3
113,'2023/10/21 14:52:46:066',3,455.300873,502.039581,0.000474,446.271271,441.215942,22.772314,449.336456,388.493103,21.345608,455.847595,343.295319,16.252068,455.182587,304.960602,11.613925,408.973358,364.387268,-5.908882,467.524384,315.856201,2.497073,493.108276,311.360565,15.091246,501.908051,311.547699,20.920694,421.581268,380.57254,-20.375818,494.738342,341.197296,-9.595915,504.503357,366.038483,6.531933,492.529999,382.935242,10.471155,444.527771,400.149902,-31.854355,512.909302,362.845703,-18.788603,516.456848,389.867523,-4.147918,502.191345,405.766785,-2.594882,472.875946,420.077576,-42.304489,523.782715,388.597046,-27.499792,523.653503,410.108368,-14.949762,510.349274,425.433319,-12.018987,3
114,'2023/10/21 14:52:46:382',3,442.995483,502.717224,0.000524,431.950806,443.804932,25.842058,437.522034,392.817596,26.386658,449.0448,351.039276,22.637011,454.253937,317.973419,19.009441,398.901398,362.090393,-3.248506,458.75766,311.639954,7.395761,486.768158,309.35675,20.996611,494.528625,312.1315,26.800997,412.469818,375.603882,-18.689442,487.666748,336.278809,-6.51416,499.358246,360.479706,9.142839,486.507721,376.633453,12.409657,436.197754,393.97345,-30.574394,506.183868,359.520874,-16.436941,511.026031,385.858307,-2.317425,495.77002,401.160645,-1.164597,464.991089,414.068878,-41.198093,518.256531,385.289673,-25.916338,518.975403,407.022614,-13.641171,504.463593,422.355743,-11.100604,3
115,'2023/10/21 14:52:46:714',3,439.508728,501.194305,0.000821,427.419006,441.710358,25.925529,432.687714,391.925903,27.728514,443.444366,351.303192,25.238947,447.736023,319.702759,23.097006,396.267639,362.001343,-0.27469,458.980896,313.432587,12.370115,483.703918,316.052643,28.002604,488.16217,321.400787,35.057434,409.096649,374.822357,-15.274224,484.248962,334.759583,-2.077615,492.022308,359.292114,14.296648,478.334076,374.368927,18.592075,431.982178,392.698029,-26.834835,502.748077,356.373535,-12.759406,505.179779,383.104095,1.629738,489.484894,398.401337,3.7316,460.018951,411.757233,-37.054195,514.491211,381.126984,-22.960587,514.090698,402.491211,-11.01254,499.169098,417.525482,-7.913386,3
116,'2023/10/21 14:52:47:042',3,439.00293,500.600769,0.000724,424.691315,439.609711,23.902102,429.953491,388.420868,24.287563,440.79776,345.369324,21.092342,444.108093,311.65451,18.307014,396.927643,362.652222,-4.157231,459.67807,313.13208,8.264074,484.714447,313.124207,23.513515,489.898743,316.579041,30.289768,412.365326,377.30835,-18.035908,485.109131,337.351318,-4.091375,491.692719,361.830536,12.43042,477.618378,377.718933,16.367533,436.916656,396.359863,-28.456732,504.720032,360.198517,-13.437734,506.125183,386.889893,0.731615,490.327271,402.551941,2.261962,465.875214,415.831207,-37.666676,517.508118,385.200592,-22.721926,516.03479,406.941132,-10.92209,501.228424,422.305695,-8.148177,3
117,'2023/10/21 14:52:47:365',3,445.943298,501.396851,0.000571,433.551208,439.634583,21.710142,436.7117,385.101959,18.905466,442.748077,339.496338,13.199244,439.97995,304.378143,9.120601,405.098419,364.135803,-10.375126,471.890106,316.585693,1.664939,492.135986,322.708008,17.850302,491.08194,330.101501,24.523384,419.590942,380.633667,-24.306326,494.368225,338.729431,-12.044485,498.933411,362.272858,5.030375,483.381226,377.052612,8.723282,442.717987,400.904083,-34.858475,512.820435,362.195282,-20.554092,512.844666,387.631744,-5.280071,496.148956,402.423523,-3.448902,470.979401,421.508667,-44.361874,524.469604,387.270233,-28.984837,522.135437,407.909943,-16.184128,507.015625,422.72522,-13.170514,3
118,'2023/10/21 14:52:47:977',3,448.033752,501.381989,0.000621,434.398285,440.35614,21.784609,438.04895,387.092987,19.51613,445.865509,341.984833,14.23359,446.072388,306.927185,10.506239,408.900818,366.303162,-9.152586,471.850403,317.160828,1.854237,494.084076,321.127441,17.908329,495.920929,328.747559,25.478836,424.060486,381.796417,-22.688951,494.180237,339.338867,-11.289674,500.224396,362.026611,6.166503,486.609741,377.256073,11.384445,447.40863,401.150543,-32.962078,512.649292,362.192902,-19.501431,513.146484,387.189606,-4.023645,497.762726,402.184235,-1.050465,475.229614,420.824341,-42.198402,524.498901,388.179443,-27.741434,522.101135,407.461243,-15.11995,507.794281,421.51358,-11.198464,3
119,'2023/10/21 14:52:47:978',3,452.711029,501.276978,0.000485,435.157867,441.201965,21.182003,436.816193,389.072266,19.548239,444.287384,344.214539,15.112322,445.966278,309.13089,12.286902,410.568634,368.543213,-8.245471,470.651703,317.17984,2.286384,493.597565,318.322662,17.781223,497.065918,324.380188,25.434561,426.914917,383.408234,-20.98094,495.097717,340.048126,-9.268543,503.031311,361.593811,8.409689,490.939056,376.770355,13.981516,451.045746,402.11264,-30.654039,513.765503,362.370667,-17.251591,515.272339,386.098419,-2.106324,500.859161,401.000366,0.709294,479.179535,420.994141,-39.325439,525.940796,388.135803,-25.085901,523.629333,405.951813,-12.766855,509.678284,419.470581,-9.026373,3
120,'2023/10/21 14:52:48:608',3,455.182465,501.255798,0.000548,439.520203,440.840027,22.919676,441.09317,389.076996,22.133842,447.553375,344.867096,18.038158,447.740021,310.053833,15.640574,412.165955,367.211365,-5.590142,471.347992,317.074615,5.258823,493.574219,319.068512,20.284925,496.215424,325.352783,27.24674,427.182892,381.175415,-19.425339,494.357178,338.879089,-8.011168,501.754211,360.851227,8.230942,489.444824,375.77179,12.625679,450.687866,399.340973,-30.057529,513.714722,360.501465,-16.667446,515.487244,385.332581,-2.241935,501.183655,400.400665,-0.045519,478.692444,418.104279,-39.600121,526.569031,385.978241,-25.218386,525.045776,405.267792,-13.157316,511.396393,419.289307,-9.681196,3
121,'2023/10/21 14:52:48:609',3,454.374268,501.735779,0.000435,438.526764,441.446381,22.055649,440.907288,389.394348,20.679443,448.615967,344.659302,16.128267,450.417725,309.033142,13.139002,412.093536,366.925415,-7.080416,473.126312,316.761383,3.390714,496.872284,318.668243,18.929535,501.109894,325.254303,26.579018,427.321655,381.643677,-20.58124,496.25705,339.237305,-9.882582,504.308228,360.21701,7.205781,492.720703,374.796173,12.703961,450.900726,400.613678,-30.951147,515.298828,361.591644,-18.093779,517.044312,385.402588,-2.989002,503.203278,400.0849,0.006334,478.874573,420.085754,-40.279507,527.373474,388.094116,-26.158751,525.547546,406.200012,-13.612091,512.165466,419.579254,-9.493988,3
122,'2023/10/21 14:52:49:264',3,453.353912,501.996246,0.000602,441.972229,442.852905,24.341457,445.877075,390.739716,22.660261,454.323151,347.152832,17.027315,455.701752,311.994537,11.999722,406.229218,363.461365,-5.30515,464.0047,315.877716,5.072138,488.43573,316.120575,18.521442,493.281464,320.328522,24.10146,420.824951,377.946686,-20.344507,492.602509,340.934875,-8.420331,503.505585,364.270966,7.236563,490.665649,379.020508,10.240535,445.163879,396.766205,-31.970861,511.900665,363.779541,-17.246607,514.797913,390.357666,-2.970223,498.649811,404.395447,-2.159337,474.5961,417.157349,-42.548882,524.927185,389.728699,-25.682743,523.568298,412.418793,-12.837522,508.366364,427.129089,-10.221766,3
123,'2023/10/21 14:52:49:265',3,455.703979,505.286224,0.00032,469.909332,457.923553,26.258173,468.475037,418.703827,32.981297,472.756683,387.277954,33.000633,479.456604,357.002594,32.415115,411.747528,382.726807,21.012365,449.096954,338.348999,24.724438,469.990082,318.54361,28.318714,483.12027,302.018097,29.948177,410.013763,388.045258,4.805905,474.767181,348.556915,8.643865,486.781525,373.305023,11.049705,477.517548,388.401978,8.6219,421.680176,395.620758,-9.381756,488.142914,359.852783,-4.026252,495.33139,388.402893,2.028815,482.731049,403.784973,1.094631,439.286987,404.416809,-21.99004,492.288483,379.32486,-14.275754,498.145599,404.105774,-7.234124,485.645264,419.851624,-7.063381,3
124,'2023/10/21 14:52:49:568',3,464.163239,515.648865,-0.001293,486.591797,454.812622,21.053888,488.458618,414.166687,24.457092,492.290436,377.490204,21.520027,502.945587,339.616089,18.168022,434.748016,380.37851,18.37999,454.551941,342.770996,19.033751,466.775116,324.728577,20.062096,472.951996,311.422668,20.919886,421.274963,387.968292,4.466686,478.236267,352.168488,5.624979,498.305847,352.74231,4.571354,502.45932,353.974121,1.571493,420.976532,399.82666,-8.104375,492.296783,379.572235,-4.227274,506.777618,413.169128,-0.71774,503.078217,435.00708,-0.684796,428.24942,412.431671,-19.852766,485.717102,397.796509,-13.538702,496.88916,419.423676,-9.449502,489.69577,434.247589,-8.237388,3
125,'2023/10/21 14:52:50:161',3,465.904663,518.990784,-0.001481,491.090118,459.544891,21.331436,497.278229,416.523682,24.061422,506.669403,379.631592,20.029842,521.843018,342.385223,14.554359,435.309967,380.188751,18.417301,456.053802,344.600311,20.161793,466.561951,330.582062,21.816534,469.053192,319.431335,22.665613,422.863617,388.798309,4.31697,478.55368,352.479431,6.246238,496.893951,350.863495,5.759356,499.544617,351.517365,3.402266,423.421387,402.090851,-8.371471,496.061737,379.735687,-4.247947,511.836853,412.110992,-0.504167,507.971649,434.179749,0.245502,431.728577,415.415924,-20.170944,490.046387,399.867004,-13.82415,501.124908,420.919037,-9.798299,493.439148,436.371277,-7.958785,3
126,'2023/10/21 14:52:50:162',3,465.5755,518.148865,-0.001444,490.534454,460.023438,21.151621,495.659882,419.197174,23.910408,503.02594,383.395569,20.328247,515.557739,347.04892,16.120407,437.945892,383.294647,18.147312,457.922577,347.65332,19.418686,468.692596,330.460052,20.610016,473.029449,316.62085,21.180599,426.022888,391.526154,3.983767,481.05188,355.572906,4.956087,498.388672,353.429901,3.312348,500.249603,352.708069,-0.166014,426.733063,403.942474,-8.653984,499.412079,383.959412,-4.914372,513.645569,419.957703,-1.27898,508.561462,443.928467,-1.178767,434.87912,416.21817,-20.388563,492.405304,400.16922,-13.540074,502.109863,419.83902,-8.954306,492.728546,433.031372,-7.587932,3
127,'2023/10/21 14:52:50:785',3,455.364807,516.563843,-0.000902,466.338257,459.025299,27.50964,465.96524,412.438446,32.312515,470.834076,377.698303,30.813358,473.561218,352.148956,28.791191,406.812134,369.790314,11.992264,449.490509,322.206726,14.510035,469.564301,315.124573,17.958504,475.711823,314.388092,18.237127,406.70108,375.004272,-5.124905,495.638885,339.36972,0.550057,509.963989,367.134216,8.128908,492.565155,384.579224,7.516583,421.899231,387.887878,-19.984879,509.369537,359.897247,-12.751423,516.10376,390.572388,-3.392745,495.232697,405.393188,-4.020262,444.209656,405.750458,-33.429897,510.78186,386.537781,-25.027243,516.752625,413.075531,-16.547222,498.879547,427.544891,-16.880178,3
128,'2023/10/21 14:52:50:786',3,437.898285,520.819824,-0.00027,423.387634,454.974823,20.856184,436.459869,402.062164,21.333801,455.351288,362.178925,20.090897,467.631165,330.704376,19.28837,428.409973,380.194458,-8.055885,476.423523,320.616058,-2.96995,496.835266,304.666595,8.756606,506.539459,299.484924,17.223112,453.098389,400.633667,-17.726456,519.12915,343.984192,-8.106205,520.210327,363.705566,14.451426,503.93576,382.597443,27.266146,482.389008,423.830688,-24.964758,538.214478,373.682251,-12.865845,528.92804,395.17514,6.880775,510.561584,412.038605,15.654499,511.859863,446.648773,-31.091461,549.881226,406.81604,-18.046383,539.178528,421.581726,-3.777482,524.174255,434.572052,3.195058,3
129,'2023/10/21 14:52:51:105',3,439.817963,507.896606,-0.000907,426.831329,444.77655,11.099123,434.690216,385.161255,9.729819,448.7276,336.424286,9.244265,455.732697,293.50296,8.52084,446.642578,382.272888,-19.971605,481.472687,327.720703,-12.328242,500.901031,311.268768,-1.70133,514.789429,306.057129,3.558358,472.728241,404.643097,-23.645212,517.259033,354.44873,-10.790421,511.03476,365.773895,4.162726,500.821014,381.953094,7.506255,498.729462,426.93161,-24.295547,534.598572,380.938354,-10.275912,525.496765,392.882233,2.228857,515.222839,410.018188,3.525342,523.470276,447.256012,-24.30728,544.662842,406.731415,-11.528358,535.987122,413.179565,-3.734831,528.318542,428.334869,-3.826055,3
130,'2023/10/21 14:52:51:430',3,435.83313,506.082825,-0.000716,422.59903,439.285919,14.155857,430.300903,382.204498,14.501603,443.996368,337.263184,14.580964,452.34201,299.937378,15.063707,438.69693,373.182434,-13.907017,479.238464,321.664093,-6.989688,497.29538,312.935638,5.316221,503.948181,313.805634,12.88847,464.777069,393.217773,-19.179546,512.174622,339.286072,-10.503357,516.87854,342.994873,5.35266,510.241608,352.426788,13.180653,490.557709,414.896973,-21.525457,530.708862,365.894196,-10.505725,528.762329,373.088043,4.402999,518.894165,385.736847,10.578826,514.479187,435.952606,-22.968189,539.8172,395.64389,-11.690493,533.953857,397.950043,-1.28382,524.395874,409.710632,3.554651,3
131,'2023/10/21 14:52:52:084',3,429.731293,500.683014,-0.000359,417.141541,427.584534,6.379204,430.158936,367.182495,2.419535,447.292969,321.422455,0.578648,450.79541,274.527161,-0.932247,455.332825,364.374207,-23.565128,490.107025,320.287567,-10.28205,490.502289,325.782806,5.062904,489.325714,333.845612,12.328197,481.754425,391.082123,-25.106791,514.309143,342.714661,-10.834584,504.056122,350.862885,4.347672,497.332092,361.967499,7.755046,504.812317,415.872375,-23.60424,529.65094,368.74054,-9.51845,517.414612,375.68042,1.475269,509.963043,387.884064,2.227508,525.557068,437.433228,-21.722292,537.792358,395.522644,-8.559953,526.668152,397.063293,-1.745251,521.616089,408.552612,-1.792188,3
132,'2023/10/21 14:52:52:085',3,423.3927,485.474182,-0.00111,413.887695,424.536316,3.40554,424.955505,367.740204,1.332903,440.150909,321.482239,1.351351,446.105621,275.68631,0.719825,459.058411,372.687988,-18.577768,480.369812,321.935455,-12.593477,489.385956,300.883209,-5.995477,499.275726,290.136353,-3.347323,484.35376,396.34845,-17.071175,507.12558,352.263855,-5.817295,489.807648,359.604645,4.853623,478.675873,373.57663,5.89721,505.441376,419.20813,-13.344511,523.153687,377.077454,-0.444183,504.037079,385.927063,9.175874,492.338287,401.885895,9.264063,522.49353,439.606262,-9.620945,532.132751,400.72168,1.880825,516.886292,404.685364,8.232305,507.404846,418.056152,7.954219,3
133,'2023/10/21 14:52:52:421',3,419.394653,482.521393,-0.00104,407.99588,424.953491,2.105538,416.02887,367.300781,-2.774593,428.891174,319.835449,-5.084638,432.809387,275.343536,-7.759547,449.680298,372.598907,-26.009941,477.499268,317.717072,-20.225115,483.997803,303.174469,-11.632413,491.760223,298.612,-8.072615,476.742645,397.192047,-24.347906,503.077972,346.112518,-14.60921,485.945251,352.347961,-2.601095,476.671448,365.815643,-0.856319,499.409973,419.742828,-20.101393,520.19519,370.973236,-7.638124,500.906769,379.710693,3.514849,490.834869,396.611664,4.418357,518.400635,439.340698,-15.923319,529.182251,396.22226,-4.38229,513.082764,400.3302,2.673449,504.83725,414.893127,2.713722,3
134,'2023/10/21 14:52:53:040',3,418.931885,482.401367,-0.001239,406.028809,423.691986,3.729866,414.558563,367.434631,-0.314946,427.666382,321.440521,-2.335782,431.684875,279.727875,-4.792271,438.413483,372.214355,-26.613674,467.436035,315.595917,-25.415968,477.108215,298.953156,-18.553499,486.789001,292.396057,-14.438225,466.412292,396.429199,-25.796637,501.854553,340.327911,-18.858809,492.008514,341.932251,-4.175385,484.659149,353.072876,1.895829,490.743408,419.260986,-22.722572,522.000244,365.898987,-14.546135,507.733307,370.325287,-1.157351,498.174591,383.950775,3.756369,511.469147,439.807587,-19.25963,531.784851,393.988617,-10.80265,519.053528,393.373901,-1.794307,510.08493,403.760895,1.823744,3
135,'2023/10/21 14:52:53:042',3,421.422516,487.421204,-0.001364,406.370453,425.977325,4.074561,414.425598,368.403351,1.238084,427.633148,321.257843,-0.006103,432.253235,278.456879,-1.842364,441.428986,371.507507,-21.280083,469.079865,317.166016,-19.061823,478.890106,297.89975,-12.195817,488.712402,288.900543,-8.131954,469.372101,394.687347,-20.478962,501.687592,343.157745,-13.405564,490.80603,344.647247,-0.478128,483.186432,354.558289,4.792027,493.053345,417.47052,-17.523781,521.540466,367.987488,-8.89916,507.121735,372.05835,3.137836,497.458984,384.564117,7.389474,512.709167,438.212646,-14.207167,532.057556,394.937225,-5.91701,519.861938,394.291412,2.162363,510.825226,403.774597,5.473405,3
136,'2023/10/21 14:52:53:691',3,420.15506,486.928955,-0.001337,405.455383,425.862457,4.687708,413.582001,368.997711,1.922723,426.681793,322.626801,0.741386,431.735718,280.424347,-1.000708,440.515564,369.670044,-21.824009,467.267944,315.647614,-19.502031,476.259552,298.766754,-12.451317,485.403809,291.942627,-8.305693,468.467163,393.417236,-21.158033,501.772308,342.151581,-13.102298,492.006226,344.669067,0.93236,484.892059,355.769501,6.711988,492.379639,416.703217,-18.307362,521.752075,367.579163,-9.150493,507.577759,372.343018,3.528303,497.983582,385.561066,8.067671,512.53717,437.974579,-15.043066,532.556702,395.394073,-6.106381,520.552429,394.848694,2.593871,511.79184,404.524811,6.255173,3
137,'2023/10/21 14:52:53:693',3,419.592407,489.406433,-0.001363,403.511627,429.516449,4.658177,412.571289,372.910187,2.196422,427.445129,325.618164,1.385274,434.203949,282.339325,0.099864,437.207825,373.88269,-21.986206,462.951324,318.974304,-21.023571,472.562714,299.762604,-15.029058,482.028564,290.300171,-11.268827,465.745331,396.935608,-21.239347,500.513428,346.183533,-14.252824,491.560272,349.21817,-0.064763,483.320648,360.622803,6.272024,490.080902,420.108337,-18.404741,521.556702,371.12796,-10.630783,507.911743,376.0224,2.161489,497.003906,389.156921,7.086775,510.140198,441.57785,-15.04431,532.587952,399.205414,-7.066861,521.128601,398.396667,1.884288,511.227783,408.125641,5.963871,3
138,'2023/10/21 14:52:54:035',3,418.621918,490.632111,-0.001318,401.303955,429.748901,3.889505,409.539215,372.355347,0.420815,423.007813,324.870026,-1.731323,428.135864,282.213654,-4.517585,430.303131,377.909027,-22.84742,460.154083,322.673706,-22.509062,469.71875,305.708496,-15.757375,477.23999,297.469543,-10.995052,459.923676,401.735352,-22.407509,496.678711,345.376892,-18.44499,491.489258,341.845276,-4.911822,485.578979,347.474915,2.738162,485.426727,424.495239,-19.865946,520.458008,369.278656,-14.466455,510.226105,368.579346,-2.015236,500.91806,377.651276,4.173989,506.532959,444.649597,-16.709438,532.82196,397.600037,-10.841656,523.912415,391.907196,-2.217545,514.612122,397.833496,2.928127,3
139,'2023/10/21 14:52:54:663',3,417.479492,492.475403,-0.001282,401.512909,432.236542,3.641844,409.9664,374.040924,-0.242515,422.752808,325.38092,-2.569156,426.942749,280.408478,-5.577049,433.478088,379.432373,-24.123892,463.657898,326.445984,-23.58942,474.166107,310.090881,-17.397573,483.664185,301.901733,-13.536512,461.286285,403.941132,-23.509998,498.149292,351.721649,-18.707678,490.088226,350.624359,-5.894088,483.025421,357.455078,0.094661,485.116364,427.231567,-20.651321,519.395752,375.255341,-14.203305,506.733398,377.391357,-2.139245,496.44455,388.484589,2.787596,505.187592,447.581757,-17.270124,530.638611,402.25528,-10.496023,520.165771,399.0896,-2.061637,510.540527,407.329651,2.098744,3
140,'2023/10/21 14:52:54:664',3,417.187836,491.92569,-0.001284,399.747131,431.734467,4.247202,407.659424,373.052399,0.905765,421.130646,323.44342,-1.424792,425.616516,279.492065,-4.459443,428.767273,379.449371,-20.831631,461.124329,325.167999,-21.484236,474.005646,307.45694,-15.476518,483.380219,298.006317,-11.191633,457.68631,403.408966,-20.925125,496.356995,349.587952,-18.432009,491.701111,346.400787,-6.02999,485.124908,350.241364,1.244055,482.804382,427.052582,-19.032364,519.900452,373.192963,-14.395679,510.223145,372.869965,-2.286178,500.033997,380.838226,3.874879,503.788086,448.600403,-16.536997,532.30188,401.690704,-11.432371,523.327148,395.989868,-3.00691,512.806763,401.20639,2.135838,3
141,'2023/10/21 14:52:54:944',3,420.319641,489.720825,-0.001156,404.496033,431.122833,4.963999,412.666626,373.28241,0.791164,425.196167,325.428955,-1.649686,430.265533,281.352814,-4.622349,430.999359,379.576172,-28.026491,462.028717,323.167603,-27.903721,472.576111,309.498779,-20.733156,481.28891,304.892334,-15.941055,458.944214,404.712769,-28.355265,498.890137,346.813599,-23.150225,493.011322,348.276825,-7.619154,486.077545,359.252319,-0.061079,484.350128,428.502197,-26.279926,521.271606,371.820343,-19.721487,508.881622,376.178345,-5.070802,498.405975,390.182922,1.402636,506.742523,450.178467,-23.617289,532.698242,401.103363,-15.908587,520.954163,398.953552,-5.45812,510.681793,409.535522,-0.072997,3
